x-axis,1
second,Volt
-2.300000E+00,+5.636E-03
-2.297700E+00,+5.837E-03
-2.295400E+00,+5.837E-03
-2.293100E+00,+5.636E-03
-2.290800E+00,+5.837E-03
-2.288500E+00,+5.435E-03
-2.286200E+00,+5.636E-03
-2.283900E+00,+5.636E-03
-2.281600E+00,+5.435E-03
-2.279300E+00,+5.636E-03
-2.277000E+00,+5.636E-03
-2.274700E+00,+5.636E-03
-2.272400E+00,+5.636E-03
-2.270100E+00,+5.636E-03
-2.267800E+00,+5.435E-03
-2.265500E+00,+5.435E-03
-2.263200E+00,+5.636E-03
-2.260900E+00,+5.636E-03
-2.258600E+00,+5.636E-03
-2.256300E+00,+5.837E-03
-2.254000E+00,+5.636E-03
-2.251700E+00,+5.636E-03
-2.249400E+00,+5.636E-03
-2.247100E+00,+5.837E-03
-2.244800E+00,+6.038E-03
-2.242500E+00,+5.636E-03
-2.240200E+00,+6.038E-03
-2.237900E+00,+5.837E-03
-2.235600E+00,+5.636E-03
-2.233300E+00,+5.435E-03
-2.231000E+00,+6.038E-03
-2.228700E+00,+5.636E-03
-2.226400E+00,+5.636E-03
-2.224100E+00,+5.435E-03
-2.221800E+00,+5.435E-03
-2.219500E+00,+5.837E-03
-2.217200E+00,+5.435E-03
-2.214900E+00,+5.636E-03
-2.212600E+00,+5.636E-03
-2.210300E+00,+6.038E-03
-2.208000E+00,+5.435E-03
-2.205700E+00,+5.636E-03
-2.203400E+00,+6.038E-03
-2.201100E+00,+5.837E-03
-2.198800E+00,+5.837E-03
-2.196500E+00,+6.038E-03
-2.194200E+00,+5.636E-03
-2.191900E+00,+5.636E-03
-2.189600E+00,+5.636E-03
-2.187300E+00,+5.636E-03
-2.185000E+00,+5.636E-03
-2.182700E+00,+5.234E-03
-2.180400E+00,+5.435E-03
-2.178100E+00,+5.837E-03
-2.175800E+00,+5.636E-03
-2.173500E+00,+5.636E-03
-2.171200E+00,+5.837E-03
-2.168900E+00,+5.837E-03
-2.166600E+00,+5.837E-03
-2.164300E+00,+5.636E-03
-2.162000E+00,+5.435E-03
-2.159700E+00,+5.234E-03
-2.157400E+00,+5.636E-03
-2.155100E+00,+6.038E-03
-2.152800E+00,+5.636E-03
-2.150500E+00,+6.038E-03
-2.148200E+00,+5.636E-03
-2.145900E+00,+5.435E-03
-2.143600E+00,+5.636E-03
-2.141300E+00,+5.234E-03
-2.139000E+00,+5.234E-03
-2.136700E+00,+5.636E-03
-2.134400E+00,+5.636E-03
-2.132100E+00,+5.636E-03
-2.129800E+00,+5.234E-03
-2.127500E+00,+5.435E-03
-2.125200E+00,+5.837E-03
-2.122900E+00,+5.636E-03
-2.120600E+00,+5.636E-03
-2.118300E+00,+5.435E-03
-2.116000E+00,+5.636E-03
-2.113700E+00,+5.636E-03
-2.111400E+00,+5.837E-03
-2.109100E+00,+5.435E-03
-2.106800E+00,+5.435E-03
-2.104500E+00,+5.636E-03
-2.102200E+00,+5.234E-03
-2.099900E+00,+5.234E-03
-2.097600E+00,+5.636E-03
-2.095300E+00,+5.636E-03
-2.093000E+00,+5.636E-03
-2.090700E+00,+5.435E-03
-2.088400E+00,+5.435E-03
-2.086100E+00,+5.636E-03
-2.083800E+00,+5.435E-03
-2.081500E+00,+5.435E-03
-2.079200E+00,+5.234E-03
-2.076900E+00,+5.636E-03
-2.074600E+00,+5.636E-03
-2.072300E+00,+5.636E-03
-2.070000E+00,+5.837E-03
-2.067700E+00,+5.636E-03
-2.065400E+00,+5.435E-03
-2.063100E+00,+5.435E-03
-2.060800E+00,+5.636E-03
-2.058500E+00,+5.636E-03
-2.056200E+00,+5.636E-03
-2.053900E+00,+5.636E-03
-2.051600E+00,+5.435E-03
-2.049300E+00,+5.234E-03
-2.047000E+00,+5.636E-03
-2.044700E+00,+5.435E-03
-2.042400E+00,+5.636E-03
-2.040100E+00,+5.234E-03
-2.037800E+00,+5.837E-03
-2.035500E+00,+5.837E-03
-2.033200E+00,+5.636E-03
-2.030900E+00,+5.636E-03
-2.028600E+00,+5.636E-03
-2.026300E+00,+5.234E-03
-2.024000E+00,+5.435E-03
-2.021700E+00,+5.435E-03
-2.019400E+00,+5.435E-03
-2.017100E+00,+5.435E-03
-2.014800E+00,+5.636E-03
-2.012500E+00,+5.636E-03
-2.010200E+00,+5.837E-03
-2.007900E+00,+5.636E-03
-2.005600E+00,+5.435E-03
-2.003300E+00,+5.435E-03
-2.001000E+00,+5.435E-03
-1.998700E+00,+5.435E-03
-1.996400E+00,+5.636E-03
-1.994100E+00,+5.435E-03
-1.991800E+00,+5.435E-03
-1.989500E+00,+5.837E-03
-1.987200E+00,+5.837E-03
-1.984900E+00,+5.636E-03
-1.982600E+00,+5.636E-03
-1.980300E+00,+5.234E-03
-1.978000E+00,+5.837E-03
-1.975700E+00,+5.435E-03
-1.973400E+00,+5.636E-03
-1.971100E+00,+5.636E-03
-1.968800E+00,+5.636E-03
-1.966500E+00,+5.636E-03
-1.964200E+00,+5.234E-03
-1.961900E+00,+5.435E-03
-1.959600E+00,+5.636E-03
-1.957300E+00,+5.435E-03
-1.955000E+00,+5.435E-03
-1.952700E+00,+5.636E-03
-1.950400E+00,+5.234E-03
-1.948100E+00,+5.636E-03
-1.945800E+00,+5.636E-03
-1.943500E+00,+5.435E-03
-1.941200E+00,+5.636E-03
-1.938900E+00,+5.435E-03
-1.936600E+00,+5.636E-03
-1.934300E+00,+5.435E-03
-1.932000E+00,+5.435E-03
-1.929700E+00,+5.234E-03
-1.927400E+00,+5.435E-03
-1.925100E+00,+5.234E-03
-1.922800E+00,+5.636E-03
-1.920500E+00,+5.636E-03
-1.918200E+00,+5.636E-03
-1.915900E+00,+5.636E-03
-1.913600E+00,+5.435E-03
-1.911300E+00,+5.435E-03
-1.909000E+00,+5.837E-03
-1.906700E+00,+5.234E-03
-1.904400E+00,+5.234E-03
-1.902100E+00,+5.636E-03
-1.899800E+00,+5.234E-03
-1.897500E+00,+5.636E-03
-1.895200E+00,+5.636E-03
-1.892900E+00,+5.636E-03
-1.890600E+00,+5.636E-03
-1.888300E+00,+5.435E-03
-1.886000E+00,+5.636E-03
-1.883700E+00,+5.837E-03
-1.881400E+00,+5.234E-03
-1.879100E+00,+5.435E-03
-1.876800E+00,+5.636E-03
-1.874500E+00,+5.636E-03
-1.872200E+00,+5.636E-03
-1.869900E+00,+5.234E-03
-1.867600E+00,+5.636E-03
-1.865300E+00,+5.435E-03
-1.863000E+00,+5.234E-03
