x-axis,1
second,Volt
-2.200000E+00,+7.981E-03
-2.197800E+00,+8.182E-03
-2.195600E+00,+8.383E-03
-2.193400E+00,+7.981E-03
-2.191200E+00,+7.780E-03
-2.189000E+00,+8.182E-03
-2.186800E+00,+8.182E-03
-2.184600E+00,+7.981E-03
-2.182400E+00,+7.981E-03
-2.180200E+00,+7.780E-03
-2.178000E+00,+7.981E-03
-2.175800E+00,+8.383E-03
-2.173600E+00,+7.981E-03
-2.171400E+00,+8.182E-03
-2.169200E+00,+7.981E-03
-2.167000E+00,+8.182E-03
-2.164800E+00,+7.981E-03
-2.162600E+00,+7.981E-03
-2.160400E+00,+7.981E-03
-2.158200E+00,+7.981E-03
-2.156000E+00,+7.981E-03
-2.153800E+00,+7.981E-03
-2.151600E+00,+7.981E-03
-2.149400E+00,+8.182E-03
-2.147200E+00,+7.981E-03
-2.145000E+00,+8.383E-03
-2.142800E+00,+7.981E-03
-2.140600E+00,+7.981E-03
-2.138400E+00,+8.383E-03
-2.136200E+00,+7.780E-03
-2.134000E+00,+7.981E-03
-2.131800E+00,+8.182E-03
-2.129600E+00,+8.182E-03
-2.127400E+00,+8.182E-03
-2.125200E+00,+7.981E-03
-2.123000E+00,+7.981E-03
-2.120800E+00,+7.780E-03
-2.118600E+00,+8.182E-03
-2.116400E+00,+7.981E-03
-2.114200E+00,+8.182E-03
-2.112000E+00,+7.981E-03
-2.109800E+00,+8.383E-03
-2.107600E+00,+8.383E-03
-2.105400E+00,+8.182E-03
-2.103200E+00,+7.981E-03
-2.101000E+00,+7.981E-03
-2.098800E+00,+7.981E-03
-2.096600E+00,+8.182E-03
-2.094400E+00,+8.182E-03
-2.092200E+00,+8.182E-03
-2.090000E+00,+8.182E-03
-2.087800E+00,+8.182E-03
-2.085600E+00,+7.981E-03
-2.083400E+00,+8.182E-03
-2.081200E+00,+8.182E-03
-2.079000E+00,+7.981E-03
-2.076800E+00,+7.981E-03
-2.074600E+00,+8.383E-03
-2.072400E+00,+8.182E-03
-2.070200E+00,+8.182E-03
-2.068000E+00,+8.182E-03
-2.065800E+00,+7.780E-03
-2.063600E+00,+7.981E-03
-2.061400E+00,+8.383E-03
-2.059200E+00,+7.579E-03
-2.057000E+00,+7.981E-03
-2.054800E+00,+8.182E-03
-2.052600E+00,+7.981E-03
-2.050400E+00,+7.981E-03
-2.048200E+00,+8.182E-03
-2.046000E+00,+7.981E-03
-2.043800E+00,+8.182E-03
-2.041600E+00,+7.579E-03
-2.039400E+00,+7.780E-03
-2.037200E+00,+7.981E-03
-2.035000E+00,+7.981E-03
-2.032800E+00,+8.182E-03
-2.030600E+00,+8.182E-03
-2.028400E+00,+7.981E-03
-2.026200E+00,+7.780E-03
-2.024000E+00,+7.981E-03
-2.021800E+00,+8.182E-03
-2.019600E+00,+8.182E-03
-2.017400E+00,+8.182E-03
-2.015200E+00,+7.780E-03
-2.013000E+00,+7.981E-03
-2.010800E+00,+7.981E-03
-2.008600E+00,+7.981E-03
-2.006400E+00,+7.981E-03
-2.004200E+00,+7.780E-03
-2.002000E+00,+7.981E-03
-1.999800E+00,+8.182E-03
-1.997600E+00,+7.780E-03
-1.995400E+00,+7.981E-03
-1.993200E+00,+7.780E-03
-1.991000E+00,+7.981E-03
-1.988800E+00,+7.780E-03
-1.986600E+00,+7.981E-03
-1.984400E+00,+7.780E-03
-1.982200E+00,+7.579E-03
-1.980000E+00,+7.579E-03
-1.977800E+00,+7.780E-03
-1.975600E+00,+7.981E-03
-1.973400E+00,+7.780E-03
-1.971200E+00,+7.981E-03
-1.969000E+00,+7.981E-03
-1.966800E+00,+7.780E-03
-1.964600E+00,+7.780E-03
-1.962400E+00,+7.780E-03
-1.960200E+00,+7.780E-03
-1.958000E+00,+7.780E-03
-1.955800E+00,+7.981E-03
-1.953600E+00,+7.780E-03
-1.951400E+00,+7.780E-03
-1.949200E+00,+7.780E-03
-1.947000E+00,+7.981E-03
-1.944800E+00,+7.981E-03
-1.942600E+00,+7.981E-03
-1.940400E+00,+7.780E-03
-1.938200E+00,+7.780E-03
-1.936000E+00,+7.579E-03
-1.933800E+00,+7.981E-03
-1.931600E+00,+7.780E-03
-1.929400E+00,+7.780E-03
-1.927200E+00,+7.981E-03
-1.925000E+00,+7.981E-03
-1.922800E+00,+7.780E-03
-1.920600E+00,+7.579E-03
-1.918400E+00,+7.780E-03
-1.916200E+00,+7.981E-03
-1.914000E+00,+7.981E-03
-1.911800E+00,+7.981E-03
-1.909600E+00,+7.981E-03
-1.907400E+00,+7.579E-03
-1.905200E+00,+7.780E-03
-1.903000E+00,+7.780E-03
-1.900800E+00,+7.780E-03
-1.898600E+00,+7.579E-03
-1.896400E+00,+8.182E-03
-1.894200E+00,+7.579E-03
-1.892000E+00,+7.780E-03
-1.889800E+00,+7.579E-03
-1.887600E+00,+7.579E-03
-1.885400E+00,+7.981E-03
-1.883200E+00,+7.981E-03
-1.881000E+00,+7.780E-03
-1.878800E+00,+7.579E-03
-1.876600E+00,+7.579E-03
-1.874400E+00,+7.780E-03
-1.872200E+00,+7.780E-03
-1.870000E+00,+7.780E-03
-1.867800E+00,+7.780E-03
-1.865600E+00,+7.780E-03
-1.863400E+00,+7.780E-03
-1.861200E+00,+7.981E-03
-1.859000E+00,+7.981E-03
-1.856800E+00,+7.780E-03
-1.854600E+00,+7.780E-03
-1.852400E+00,+7.981E-03
-1.850200E+00,+7.981E-03
-1.848000E+00,+7.981E-03
-1.845800E+00,+7.780E-03
-1.843600E+00,+7.981E-03
-1.841400E+00,+7.579E-03
-1.839200E+00,+7.780E-03
-1.837000E+00,+7.981E-03
-1.834800E+00,+7.579E-03
-1.832600E+00,+7.780E-03
-1.830400E+00,+7.780E-03
-1.828200E+00,+7.579E-03
-1.826000E+00,+7.780E-03
-1.823800E+00,+7.780E-03
-1.821600E+00,+7.780E-03
-1.819400E+00,+7.579E-03
-1.817200E+00,+7.780E-03
-1.815000E+00,+7.780E-03
-1.812800E+00,+7.981E-03
-1.810600E+00,+7.981E-03
-1.808400E+00,+7.981E-03
-1.806200E+00,+7.780E-03
-1.804000E+00,+7.780E-03
-1.801800E+00,+7.780E-03
-1.799600E+00,+7.780E-03
-1.797400E+00,+7.780E-03
-1.795200E+00,+7.780E-03
-1.793000E+00,+7.981E-03
-1.790800E+00,+7.780E-03
-1.788600E+00,+7.780E-03
-1.786400E+00,+7.579E-03
-1.784200E+00,+7.780E-03
-1.782000E+00,+7.780E-03
